id;valor_total;unit;area_util;quartos;vagas;condominio;suites;banheiros;piscina;academia;quadra;endereco;link;bairro;media_bairro;qtd_dados_bairro;media_idh;media_gini;expectativa_vida;renda_percapita;estacao_prox;linha_prox;dist;lat;lon
1966;;;;;;;;;;;;;;;;;;;;;;;;;
1967;;;;;;;;;;;;;;;;;;;;;;;;;
1968;;;;;;;;;;;;;;;;;;;;;;;;;
1969;;;;;;;;;;;;;;;;;;;;;;;;;
1970;;;;;;;;;;;;;;;;;;;;;;;;;
1971;;;;;;;;;;;;;;;;;;;;;;;;;
1972;;;;;;;;;;;;;;;;;;;;;;;;;
1973;;;;;;;;;;;;;;;;;;;;;;;;;
1974;;;;;;;;;;;;;;;;;;;;;;;;;
1975;;;;;;;;;;;;;;;;;;;;;;;;;
1977;;;;;;;;;;;;;;;;;;;;;;;;;
1978;;;;;;;;;;;;;;;;;;;;;;;;;
1979;;;;;;;;;;;;;;;;;;;;;;;;;
1980;;;;;;;;;;;;;;;;;;;;;;;;;
1997;;;;;;;;;;;;;;;;;;;;;;;;;
2010;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;;;;;;;;;;;;;;;;;;;;;;
265;;;;;;;;;;;;;;;;;;;;;;;;;
266;;;;;;;;;;;;;;;;;;;;;;;;;
267;;;;;;;;;;;;;;;;;;;;;;;;;
268;;;;;;;;;;;;;;;;;;;;;;;;;
270;;;;;;;;;;;;;;;;;;;;;;;;;
271;;;;;;;;;;;;;;;;;;;;;;;;;
273;;;;;;;;;;;;;;;;;;;;;;;;;
274;;;;;;;;;;;;;;;;;;;;;;;;;
275;;;;;;;;;;;;;;;;;;;;;;;;;
276;;;;;;;;;;;;;;;;;;;;;;;;;
278;;;;;;;;;;;;;;;;;;;;;;;;;
280;;;;;;;;;;;;;;;;;;;;;;;;;
281;;;;;;;;;;;;;;;;;;;;;;;;;
282;;;;;;;;;;;;;;;;;;;;;;;;;
284;;;;;;;;;;;;;;;;;;;;;;;;;
285;;;;;;;;;;;;;;;;;;;;;;;;;
286;;;;;;;;;;;;;;;;;;;;;;;;;
288;;;;;;;;;;;;;;;;;;;;;;;;;
290;;;;;;;;;;;;;;;;;;;;;;;;;
291;;;;;;;;;;;;;;;;;;;;;;;;;
292;;;;;;;;;;;;;;;;;;;;;;;;;
293;;;;;;;;;;;;;;;;;;;;;;;;;
294;;;;;;;;;;;;;;;;;;;;;;;;;
295;;;;;;;;;;;;;;;;;;;;;;;;;
296;;;;;;;;;;;;;;;;;;;;;;;;;
297;;;;;;;;;;;;;;;;;;;;;;;;;
587;;;;;;;;;;;;;;;;;;;;;;;;;
1604;;;;;;;;;;;;;;;;;;;;;;;;;
1608;;;;;;;;;;;;;;;;;;;;;;;;;
1615;;;;;;;;;;;;;;;;;;;;;;;;;
1616;;;;;;;;;;;;;;;;;;;;;;;;;
1617;;;;;;;;;;;;;;;;;;;;;;;;;
1618;;;;;;;;;;;;;;;;;;;;;;;;;
1619;;;;;;;;;;;;;;;;;;;;;;;;;
1620;;;;;;;;;;;;;;;;;;;;;;;;;
1621;;;;;;;;;;;;;;;;;;;;;;;;;
1622;;;;;;;;;;;;;;;;;;;;;;;;;
1623;;;;;;;;;;;;;;;;;;;;;;;;;
1624;;;;;;;;;;;;;;;;;;;;;;;;;
1625;;;;;;;;;;;;;;;;;;;;;;;;;
1626;;;;;;;;;;;;;;;;;;;;;;;;;
1627;;;;;;;;;;;;;;;;;;;;;;;;;
1628;;;;;;;;;;;;;;;;;;;;;;;;;
1629;;;;;;;;;;;;;;;;;;;;;;;;;
1630;;;;;;;;;;;;;;;;;;;;;;;;;
1631;;;;;;;;;;;;;;;;;;;;;;;;;
1632;;;;;;;;;;;;;;;;;;;;;;;;;
1633;;;;;;;;;;;;;;;;;;;;;;;;;
1634;;;;;;;;;;;;;;;;;;;;;;;;;
1636;;;;;;;;;;;;;;;;;;;;;;;;;
1637;;;;;;;;;;;;;;;;;;;;;;;;;
1638;;;;;;;;;;;;;;;;;;;;;;;;;
1639;;;;;;;;;;;;;;;;;;;;;;;;;
1640;;;;;;;;;;;;;;;;;;;;;;;;;
1641;;;;;;;;;;;;;;;;;;;;;;;;;
1642;;;;;;;;;;;;;;;;;;;;;;;;;
1643;;;;;;;;;;;;;;;;;;;;;;;;;
1644;;;;;;;;;;;;;;;;;;;;;;;;;
1645;;;;;;;;;;;;;;;;;;;;;;;;;
1646;;;;;;;;;;;;;;;;;;;;;;;;;
1647;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;;;;;;;;;;;;;;;;;;;;;;;
238;;;;;;;;;;;;;;;;;;;;;;;;;
239;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;;;;;;;;;;;;;;;;;;;;;;
243;;;;;;;;;;;;;;;;;;;;;;;;;
244;;;;;;;;;;;;;;;;;;;;;;;;;
245;;;;;;;;;;;;;;;;;;;;;;;;;
246;;;;;;;;;;;;;;;;;;;;;;;;;
247;;;;;;;;;;;;;;;;;;;;;;;;;
248;;;;;;;;;;;;;;;;;;;;;;;;;
250;;;;;;;;;;;;;;;;;;;;;;;;;
251;;;;;;;;;;;;;;;;;;;;;;;;;
253;;;;;;;;;;;;;;;;;;;;;;;;;
254;;;;;;;;;;;;;;;;;;;;;;;;;
255;;;;;;;;;;;;;;;;;;;;;;;;;
256;;;;;;;;;;;;;;;;;;;;;;;;;
257;;;;;;;;;;;;;;;;;;;;;;;;;
259;;;;;;;;;;;;;;;;;;;;;;;;;
260;;;;;;;;;;;;;;;;;;;;;;;;;
261;;;;;;;;;;;;;;;;;;;;;;;;;
262;;;;;;;;;;;;;;;;;;;;;;;;;
263;;;;;;;;;;;;;;;;;;;;;;;;;
264;;;;;;;;;;;;;;;;;;;;;;;;;
272;;;;;;;;;;;;;;;;;;;;;;;;;
277;;;;;;;;;;;;;;;;;;;;;;;;;
279;;;;;;;;;;;;;;;;;;;;;;;;;
287;;;;;;;;;;;;;;;;;;;;;;;;;
289;;;;;;;;;;;;;;;;;;;;;;;;;
1339;;;;;;;;;;;;;;;;;;;;;;;;;
11;;;;;;;;;;;;;;;;;;;;;;;;;
712;;;;;;;;;;;;;;;;;;;;;;;;;
1485;;;;;;;;;;;;;;;;;;;;;;;;;
1501;;;;;;;;;;;;;;;;;;;;;;;;;
1507;;;;;;;;;;;;;;;;;;;;;;;;;
394;;;;;;;;;;;;;;;;;;;;;;;;;
395;;;;;;;;;;;;;;;;;;;;;;;;;
396;;;;;;;;;;;;;;;;;;;;;;;;;
397;;;;;;;;;;;;;;;;;;;;;;;;;
398;;;;;;;;;;;;;;;;;;;;;;;;;
399;;;;;;;;;;;;;;;;;;;;;;;;;
400;;;;;;;;;;;;;;;;;;;;;;;;;
401;;;;;;;;;;;;;;;;;;;;;;;;;
402;;;;;;;;;;;;;;;;;;;;;;;;;
403;;;;;;;;;;;;;;;;;;;;;;;;;
406;;;;;;;;;;;;;;;;;;;;;;;;;
407;;;;;;;;;;;;;;;;;;;;;;;;;
408;;;;;;;;;;;;;;;;;;;;;;;;;
409;;;;;;;;;;;;;;;;;;;;;;;;;
411;;;;;;;;;;;;;;;;;;;;;;;;;
412;;;;;;;;;;;;;;;;;;;;;;;;;
413;;;;;;;;;;;;;;;;;;;;;;;;;
415;;;;;;;;;;;;;;;;;;;;;;;;;
416;;;;;;;;;;;;;;;;;;;;;;;;;
417;;;;;;;;;;;;;;;;;;;;;;;;;
419;;;;;;;;;;;;;;;;;;;;;;;;;
421;;;;;;;;;;;;;;;;;;;;;;;;;
423;;;;;;;;;;;;;;;;;;;;;;;;;
424;;;;;;;;;;;;;;;;;;;;;;;;;
426;;;;;;;;;;;;;;;;;;;;;;;;;
1826;;;;;;;;;;;;;;;;;;;;;;;;;
1912;;;;;;;;;;;;;;;;;;;;;;;;;
492;;;;;;;;;;;;;;;;;;;;;;;;;
493;;;;;;;;;;;;;;;;;;;;;;;;;
494;;;;;;;;;;;;;;;;;;;;;;;;;
495;;;;;;;;;;;;;;;;;;;;;;;;;
496;;;;;;;;;;;;;;;;;;;;;;;;;
497;;;;;;;;;;;;;;;;;;;;;;;;;
498;;;;;;;;;;;;;;;;;;;;;;;;;
499;;;;;;;;;;;;;;;;;;;;;;;;;
500;;;;;;;;;;;;;;;;;;;;;;;;;
501;;;;;;;;;;;;;;;;;;;;;;;;;
502;;;;;;;;;;;;;;;;;;;;;;;;;
503;;;;;;;;;;;;;;;;;;;;;;;;;
504;;;;;;;;;;;;;;;;;;;;;;;;;
505;;;;;;;;;;;;;;;;;;;;;;;;;
507;;;;;;;;;;;;;;;;;;;;;;;;;
508;;;;;;;;;;;;;;;;;;;;;;;;;
509;;;;;;;;;;;;;;;;;;;;;;;;;
510;;;;;;;;;;;;;;;;;;;;;;;;;
511;;;;;;;;;;;;;;;;;;;;;;;;;
512;;;;;;;;;;;;;;;;;;;;;;;;;
513;;;;;;;;;;;;;;;;;;;;;;;;;
514;;;;;;;;;;;;;;;;;;;;;;;;;
515;;;;;;;;;;;;;;;;;;;;;;;;;
516;;;;;;;;;;;;;;;;;;;;;;;;;
517;;;;;;;;;;;;;;;;;;;;;;;;;
519;;;;;;;;;;;;;;;;;;;;;;;;;
520;;;;;;;;;;;;;;;;;;;;;;;;;
521;;;;;;;;;;;;;;;;;;;;;;;;;
522;;;;;;;;;;;;;;;;;;;;;;;;;
523;;;;;;;;;;;;;;;;;;;;;;;;;
524;;;;;;;;;;;;;;;;;;;;;;;;;
525;;;;;;;;;;;;;;;;;;;;;;;;;
852;;;;;;;;;;;;;;;;;;;;;;;;;
1976;;;;;;;;;;;;;;;;;;;;;;;;;
298;;;;;;;;;;;;;;;;;;;;;;;;;
299;;;;;;;;;;;;;;;;;;;;;;;;;
300;;;;;;;;;;;;;;;;;;;;;;;;;
302;;;;;;;;;;;;;;;;;;;;;;;;;
303;;;;;;;;;;;;;;;;;;;;;;;;;
304;;;;;;;;;;;;;;;;;;;;;;;;;
305;;;;;;;;;;;;;;;;;;;;;;;;;
306;;;;;;;;;;;;;;;;;;;;;;;;;
307;;;;;;;;;;;;;;;;;;;;;;;;;
308;;;;;;;;;;;;;;;;;;;;;;;;;
309;;;;;;;;;;;;;;;;;;;;;;;;;
310;;;;;;;;;;;;;;;;;;;;;;;;;
311;;;;;;;;;;;;;;;;;;;;;;;;;
312;;;;;;;;;;;;;;;;;;;;;;;;;
313;;;;;;;;;;;;;;;;;;;;;;;;;
314;;;;;;;;;;;;;;;;;;;;;;;;;
315;;;;;;;;;;;;;;;;;;;;;;;;;
316;;;;;;;;;;;;;;;;;;;;;;;;;
317;;;;;;;;;;;;;;;;;;;;;;;;;
318;;;;;;;;;;;;;;;;;;;;;;;;;
319;;;;;;;;;;;;;;;;;;;;;;;;;
320;;;;;;;;;;;;;;;;;;;;;;;;;
321;;;;;;;;;;;;;;;;;;;;;;;;;
322;;;;;;;;;;;;;;;;;;;;;;;;;
323;;;;;;;;;;;;;;;;;;;;;;;;;
324;;;;;;;;;;;;;;;;;;;;;;;;;
325;;;;;;;;;;;;;;;;;;;;;;;;;
326;;;;;;;;;;;;;;;;;;;;;;;;;
328;;;;;;;;;;;;;;;;;;;;;;;;;
329;;;;;;;;;;;;;;;;;;;;;;;;;
330;;;;;;;;;;;;;;;;;;;;;;;;;
364;;;;;;;;;;;;;;;;;;;;;;;;;
366;;;;;;;;;;;;;;;;;;;;;;;;;
367;;;;;;;;;;;;;;;;;;;;;;;;;
369;;;;;;;;;;;;;;;;;;;;;;;;;
370;;;;;;;;;;;;;;;;;;;;;;;;;
372;;;;;;;;;;;;;;;;;;;;;;;;;
377;;;;;;;;;;;;;;;;;;;;;;;;;
381;;;;;;;;;;;;;;;;;;;;;;;;;
383;;;;;;;;;;;;;;;;;;;;;;;;;
385;;;;;;;;;;;;;;;;;;;;;;;;;
388;;;;;;;;;;;;;;;;;;;;;;;;;
390;;;;;;;;;;;;;;;;;;;;;;;;;
391;;;;;;;;;;;;;;;;;;;;;;;;;
34;;;;;;;;;;;;;;;;;;;;;;;;;
35;;;;;;;;;;;;;;;;;;;;;;;;;
37;;;;;;;;;;;;;;;;;;;;;;;;;
41;;;;;;;;;;;;;;;;;;;;;;;;;
46;;;;;;;;;;;;;;;;;;;;;;;;;
47;;;;;;;;;;;;;;;;;;;;;;;;;
48;;;;;;;;;;;;;;;;;;;;;;;;;
50;;;;;;;;;;;;;;;;;;;;;;;;;
54;;;;;;;;;;;;;;;;;;;;;;;;;
56;;;;;;;;;;;;;;;;;;;;;;;;;
58;;;;;;;;;;;;;;;;;;;;;;;;;
60;;;;;;;;;;;;;;;;;;;;;;;;;
61;;;;;;;;;;;;;;;;;;;;;;;;;
63;;;;;;;;;;;;;;;;;;;;;;;;;
64;;;;;;;;;;;;;;;;;;;;;;;;;
955;;;;;;;;;;;;;;;;;;;;;;;;;
956;;;;;;;;;;;;;;;;;;;;;;;;;
957;;;;;;;;;;;;;;;;;;;;;;;;;
959;;;;;;;;;;;;;;;;;;;;;;;;;
960;;;;;;;;;;;;;;;;;;;;;;;;;
961;;;;;;;;;;;;;;;;;;;;;;;;;
962;;;;;;;;;;;;;;;;;;;;;;;;;
963;;;;;;;;;;;;;;;;;;;;;;;;;
964;;;;;;;;;;;;;;;;;;;;;;;;;
965;;;;;;;;;;;;;;;;;;;;;;;;;
966;;;;;;;;;;;;;;;;;;;;;;;;;
967;;;;;;;;;;;;;;;;;;;;;;;;;
968;;;;;;;;;;;;;;;;;;;;;;;;;
969;;;;;;;;;;;;;;;;;;;;;;;;;
970;;;;;;;;;;;;;;;;;;;;;;;;;
971;;;;;;;;;;;;;;;;;;;;;;;;;
972;;;;;;;;;;;;;;;;;;;;;;;;;
973;;;;;;;;;;;;;;;;;;;;;;;;;
974;;;;;;;;;;;;;;;;;;;;;;;;;
975;;;;;;;;;;;;;;;;;;;;;;;;;
976;;;;;;;;;;;;;;;;;;;;;;;;;
978;;;;;;;;;;;;;;;;;;;;;;;;;
979;;;;;;;;;;;;;;;;;;;;;;;;;
981;;;;;;;;;;;;;;;;;;;;;;;;;
982;;;;;;;;;;;;;;;;;;;;;;;;;
983;;;;;;;;;;;;;;;;;;;;;;;;;
984;;;;;;;;;;;;;;;;;;;;;;;;;
985;;;;;;;;;;;;;;;;;;;;;;;;;
986;;;;;;;;;;;;;;;;;;;;;;;;;
987;;;;;;;;;;;;;;;;;;;;;;;;;
988;;;;;;;;;;;;;;;;;;;;;;;;;
991;;;;;;;;;;;;;;;;;;;;;;;;;
993;;;;;;;;;;;;;;;;;;;;;;;;;
995;;;;;;;;;;;;;;;;;;;;;;;;;
1001;;;;;;;;;;;;;;;;;;;;;;;;;
1006;;;;;;;;;;;;;;;;;;;;;;;;;
1009;;;;;;;;;;;;;;;;;;;;;;;;;
1010;;;;;;;;;;;;;;;;;;;;;;;;;
1011;;;;;;;;;;;;;;;;;;;;;;;;;
1012;;;;;;;;;;;;;;;;;;;;;;;;;
1019;;;;;;;;;;;;;;;;;;;;;;;;;
527;;;;;;;;;;;;;;;;;;;;;;;;;
528;;;;;;;;;;;;;;;;;;;;;;;;;
529;;;;;;;;;;;;;;;;;;;;;;;;;
530;;;;;;;;;;;;;;;;;;;;;;;;;
531;;;;;;;;;;;;;;;;;;;;;;;;;
532;;;;;;;;;;;;;;;;;;;;;;;;;
533;;;;;;;;;;;;;;;;;;;;;;;;;
534;;;;;;;;;;;;;;;;;;;;;;;;;
535;;;;;;;;;;;;;;;;;;;;;;;;;
536;;;;;;;;;;;;;;;;;;;;;;;;;
537;;;;;;;;;;;;;;;;;;;;;;;;;
538;;;;;;;;;;;;;;;;;;;;;;;;;
539;;;;;;;;;;;;;;;;;;;;;;;;;
540;;;;;;;;;;;;;;;;;;;;;;;;;
541;;;;;;;;;;;;;;;;;;;;;;;;;
542;;;;;;;;;;;;;;;;;;;;;;;;;
543;;;;;;;;;;;;;;;;;;;;;;;;;
544;;;;;;;;;;;;;;;;;;;;;;;;;
545;;;;;;;;;;;;;;;;;;;;;;;;;
546;;;;;;;;;;;;;;;;;;;;;;;;;
547;;;;;;;;;;;;;;;;;;;;;;;;;
548;;;;;;;;;;;;;;;;;;;;;;;;;
549;;;;;;;;;;;;;;;;;;;;;;;;;
550;;;;;;;;;;;;;;;;;;;;;;;;;
551;;;;;;;;;;;;;;;;;;;;;;;;;
552;;;;;;;;;;;;;;;;;;;;;;;;;
553;;;;;;;;;;;;;;;;;;;;;;;;;
554;;;;;;;;;;;;;;;;;;;;;;;;;
555;;;;;;;;;;;;;;;;;;;;;;;;;
556;;;;;;;;;;;;;;;;;;;;;;;;;
557;;;;;;;;;;;;;;;;;;;;;;;;;
558;;;;;;;;;;;;;;;;;;;;;;;;;
724;;;;;;;;;;;;;;;;;;;;;;;;;
730;;;;;;;;;;;;;;;;;;;;;;;;;
739;;;;;;;;;;;;;;;;;;;;;;;;;
741;;;;;;;;;;;;;;;;;;;;;;;;;
742;;;;;;;;;;;;;;;;;;;;;;;;;
756;;;;;;;;;;;;;;;;;;;;;;;;;
2203;;;;;;;;;;;;;;;;;;;;;;;;;
2212;;;;;;;;;;;;;;;;;;;;;;;;;
2213;;;;;;;;;;;;;;;;;;;;;;;;;
2214;;;;;;;;;;;;;;;;;;;;;;;;;
2215;;;;;;;;;;;;;;;;;;;;;;;;;
2216;;;;;;;;;;;;;;;;;;;;;;;;;
2219;;;;;;;;;;;;;;;;;;;;;;;;;
2221;;;;;;;;;;;;;;;;;;;;;;;;;
2222;;;;;;;;;;;;;;;;;;;;;;;;;
2223;;;;;;;;;;;;;;;;;;;;;;;;;
2225;;;;;;;;;;;;;;;;;;;;;;;;;
2226;;;;;;;;;;;;;;;;;;;;;;;;;
2228;;;;;;;;;;;;;;;;;;;;;;;;;
2229;;;;;;;;;;;;;;;;;;;;;;;;;
2231;;;;;;;;;;;;;;;;;;;;;;;;;
2236;;;;;;;;;;;;;;;;;;;;;;;;;
2237;;;;;;;;;;;;;;;;;;;;;;;;;
2238;;;;;;;;;;;;;;;;;;;;;;;;;
2239;;;;;;;;;;;;;;;;;;;;;;;;;
2241;;;;;;;;;;;;;;;;;;;;;;;;;
2242;;;;;;;;;;;;;;;;;;;;;;;;;
2259;;;;;;;;;;;;;;;;;;;;;;;;;
2263;;;;;;;;;;;;;;;;;;;;;;;;;
779;;;;;;;;;;;;;;;;;;;;;;;;;
798;;;;;;;;;;;;;;;;;;;;;;;;;
827;;;;;;;;;;;;;;;;;;;;;;;;;
830;;;;;;;;;;;;;;;;;;;;;;;;;
832;;;;;;;;;;;;;;;;;;;;;;;;;
836;;;;;;;;;;;;;;;;;;;;;;;;;
838;;;;;;;;;;;;;;;;;;;;;;;;;
839;;;;;;;;;;;;;;;;;;;;;;;;;
840;;;;;;;;;;;;;;;;;;;;;;;;;
841;;;;;;;;;;;;;;;;;;;;;;;;;
844;;;;;;;;;;;;;;;;;;;;;;;;;
845;;;;;;;;;;;;;;;;;;;;;;;;;
846;;;;;;;;;;;;;;;;;;;;;;;;;
848;;;;;;;;;;;;;;;;;;;;;;;;;
850;;;;;;;;;;;;;;;;;;;;;;;;;
853;;;;;;;;;;;;;;;;;;;;;;;;;
2383;;;;;;;;;;;;;;;;;;;;;;;;;
2387;;;;;;;;;;;;;;;;;;;;;;;;;
2415;;;;;;;;;;;;;;;;;;;;;;;;;
2416;;;;;;;;;;;;;;;;;;;;;;;;;
2417;;;;;;;;;;;;;;;;;;;;;;;;;
2422;;;;;;;;;;;;;;;;;;;;;;;;;
2431;;;;;;;;;;;;;;;;;;;;;;;;;
559;;;;;;;;;;;;;;;;;;;;;;;;;
560;;;;;;;;;;;;;;;;;;;;;;;;;
561;;;;;;;;;;;;;;;;;;;;;;;;;
562;;;;;;;;;;;;;;;;;;;;;;;;;
563;;;;;;;;;;;;;;;;;;;;;;;;;
565;;;;;;;;;;;;;;;;;;;;;;;;;
568;;;;;;;;;;;;;;;;;;;;;;;;;
569;;;;;;;;;;;;;;;;;;;;;;;;;
570;;;;;;;;;;;;;;;;;;;;;;;;;
572;;;;;;;;;;;;;;;;;;;;;;;;;
573;;;;;;;;;;;;;;;;;;;;;;;;;
574;;;;;;;;;;;;;;;;;;;;;;;;;
575;;;;;;;;;;;;;;;;;;;;;;;;;
576;;;;;;;;;;;;;;;;;;;;;;;;;
577;;;;;;;;;;;;;;;;;;;;;;;;;
578;;;;;;;;;;;;;;;;;;;;;;;;;
581;;;;;;;;;;;;;;;;;;;;;;;;;
582;;;;;;;;;;;;;;;;;;;;;;;;;
583;;;;;;;;;;;;;;;;;;;;;;;;;
584;;;;;;;;;;;;;;;;;;;;;;;;;
585;;;;;;;;;;;;;;;;;;;;;;;;;
586;;;;;;;;;;;;;;;;;;;;;;;;;
589;;;;;;;;;;;;;;;;;;;;;;;;;
591;;;;;;;;;;;;;;;;;;;;;;;;;
595;;;;;;;;;;;;;;;;;;;;;;;;;
602;;;;;;;;;;;;;;;;;;;;;;;;;
613;;;;;;;;;;;;;;;;;;;;;;;;;
621;;;;;;;;;;;;;;;;;;;;;;;;;
441;;;;;;;;;;;;;;;;;;;;;;;;;
651;;;;;;;;;;;;;;;;;;;;;;;;;
653;;;;;;;;;;;;;;;;;;;;;;;;;
654;;;;;;;;;;;;;;;;;;;;;;;;;
658;;;;;;;;;;;;;;;;;;;;;;;;;
659;;;;;;;;;;;;;;;;;;;;;;;;;
660;;;;;;;;;;;;;;;;;;;;;;;;;
661;;;;;;;;;;;;;;;;;;;;;;;;;
662;;;;;;;;;;;;;;;;;;;;;;;;;
663;;;;;;;;;;;;;;;;;;;;;;;;;
664;;;;;;;;;;;;;;;;;;;;;;;;;
665;;;;;;;;;;;;;;;;;;;;;;;;;
666;;;;;;;;;;;;;;;;;;;;;;;;;
668;;;;;;;;;;;;;;;;;;;;;;;;;
669;;;;;;;;;;;;;;;;;;;;;;;;;
670;;;;;;;;;;;;;;;;;;;;;;;;;
671;;;;;;;;;;;;;;;;;;;;;;;;;
673;;;;;;;;;;;;;;;;;;;;;;;;;
674;;;;;;;;;;;;;;;;;;;;;;;;;
675;;;;;;;;;;;;;;;;;;;;;;;;;
676;;;;;;;;;;;;;;;;;;;;;;;;;
677;;;;;;;;;;;;;;;;;;;;;;;;;
678;;;;;;;;;;;;;;;;;;;;;;;;;
679;;;;;;;;;;;;;;;;;;;;;;;;;
680;;;;;;;;;;;;;;;;;;;;;;;;;
681;;;;;;;;;;;;;;;;;;;;;;;;;
682;;;;;;;;;;;;;;;;;;;;;;;;;
683;;;;;;;;;;;;;;;;;;;;;;;;;
684;;;;;;;;;;;;;;;;;;;;;;;;;
685;;;;;;;;;;;;;;;;;;;;;;;;;
688;;;;;;;;;;;;;;;;;;;;;;;;;
689;;;;;;;;;;;;;;;;;;;;;;;;;
690;;;;;;;;;;;;;;;;;;;;;;;;;
2332;;;;;;;;;;;;;;;;;;;;;;;;;
301;;;;;;;;;;;;;;;;;;;;;;;;;
365;;;;;;;;;;;;;;;;;;;;;;;;;
368;;;;;;;;;;;;;;;;;;;;;;;;;
371;;;;;;;;;;;;;;;;;;;;;;;;;
374;;;;;;;;;;;;;;;;;;;;;;;;;
375;;;;;;;;;;;;;;;;;;;;;;;;;
376;;;;;;;;;;;;;;;;;;;;;;;;;
378;;;;;;;;;;;;;;;;;;;;;;;;;
379;;;;;;;;;;;;;;;;;;;;;;;;;
380;;;;;;;;;;;;;;;;;;;;;;;;;
382;;;;;;;;;;;;;;;;;;;;;;;;;
384;;;;;;;;;;;;;;;;;;;;;;;;;
386;;;;;;;;;;;;;;;;;;;;;;;;;
387;;;;;;;;;;;;;;;;;;;;;;;;;
389;;;;;;;;;;;;;;;;;;;;;;;;;
392;;;;;;;;;;;;;;;;;;;;;;;;;
393;;;;;;;;;;;;;;;;;;;;;;;;;
1560;;;;;;;;;;;;;;;;;;;;;;;;;
726;;;;;;;;;;;;;;;;;;;;;;;;;
728;;;;;;;;;;;;;;;;;;;;;;;;;
729;;;;;;;;;;;;;;;;;;;;;;;;;
731;;;;;;;;;;;;;;;;;;;;;;;;;
732;;;;;;;;;;;;;;;;;;;;;;;;;
736;;;;;;;;;;;;;;;;;;;;;;;;;
740;;;;;;;;;;;;;;;;;;;;;;;;;
743;;;;;;;;;;;;;;;;;;;;;;;;;
744;;;;;;;;;;;;;;;;;;;;;;;;;
746;;;;;;;;;;;;;;;;;;;;;;;;;
747;;;;;;;;;;;;;;;;;;;;;;;;;
748;;;;;;;;;;;;;;;;;;;;;;;;;
751;;;;;;;;;;;;;;;;;;;;;;;;;
752;;;;;;;;;;;;;;;;;;;;;;;;;
754;;;;;;;;;;;;;;;;;;;;;;;;;
758;;;;;;;;;;;;;;;;;;;;;;;;;
759;;;;;;;;;;;;;;;;;;;;;;;;;
760;;;;;;;;;;;;;;;;;;;;;;;;;
762;;;;;;;;;;;;;;;;;;;;;;;;;
763;;;;;;;;;;;;;;;;;;;;;;;;;
764;;;;;;;;;;;;;;;;;;;;;;;;;
765;;;;;;;;;;;;;;;;;;;;;;;;;
766;;;;;;;;;;;;;;;;;;;;;;;;;
767;;;;;;;;;;;;;;;;;;;;;;;;;
768;;;;;;;;;;;;;;;;;;;;;;;;;
769;;;;;;;;;;;;;;;;;;;;;;;;;
770;;;;;;;;;;;;;;;;;;;;;;;;;
771;;;;;;;;;;;;;;;;;;;;;;;;;
772;;;;;;;;;;;;;;;;;;;;;;;;;
774;;;;;;;;;;;;;;;;;;;;;;;;;
775;;;;;;;;;;;;;;;;;;;;;;;;;
776;;;;;;;;;;;;;;;;;;;;;;;;;
777;;;;;;;;;;;;;;;;;;;;;;;;;
778;;;;;;;;;;;;;;;;;;;;;;;;;
781;;;;;;;;;;;;;;;;;;;;;;;;;
782;;;;;;;;;;;;;;;;;;;;;;;;;
783;;;;;;;;;;;;;;;;;;;;;;;;;
784;;;;;;;;;;;;;;;;;;;;;;;;;
785;;;;;;;;;;;;;;;;;;;;;;;;;
786;;;;;;;;;;;;;;;;;;;;;;;;;
787;;;;;;;;;;;;;;;;;;;;;;;;;
788;;;;;;;;;;;;;;;;;;;;;;;;;
789;;;;;;;;;;;;;;;;;;;;;;;;;
822;;;;;;;;;;;;;;;;;;;;;;;;;
2504;;;;;;;;;;;;;;;;;;;;;;;;;
889;;;;;;;;;;;;;;;;;;;;;;;;;
890;;;;;;;;;;;;;;;;;;;;;;;;;
891;;;;;;;;;;;;;;;;;;;;;;;;;
893;;;;;;;;;;;;;;;;;;;;;;;;;
894;;;;;;;;;;;;;;;;;;;;;;;;;
895;;;;;;;;;;;;;;;;;;;;;;;;;
896;;;;;;;;;;;;;;;;;;;;;;;;;
897;;;;;;;;;;;;;;;;;;;;;;;;;
899;;;;;;;;;;;;;;;;;;;;;;;;;
900;;;;;;;;;;;;;;;;;;;;;;;;;
901;;;;;;;;;;;;;;;;;;;;;;;;;
902;;;;;;;;;;;;;;;;;;;;;;;;;
903;;;;;;;;;;;;;;;;;;;;;;;;;
905;;;;;;;;;;;;;;;;;;;;;;;;;
906;;;;;;;;;;;;;;;;;;;;;;;;;
907;;;;;;;;;;;;;;;;;;;;;;;;;
909;;;;;;;;;;;;;;;;;;;;;;;;;
911;;;;;;;;;;;;;;;;;;;;;;;;;
913;;;;;;;;;;;;;;;;;;;;;;;;;
914;;;;;;;;;;;;;;;;;;;;;;;;;
